mean_red,mean_green,mean_blue,red_blue_ratio,intensity_std,edge_density,smoke_whiteness,haze_index,hot_pixel_fraction,local_contrast,fire_label
0.3098186607,0.4287548297,0.4723070324,0.6545828383,0.1152086891,0.3025245629,0.308852635,0.3748133251,0.1499222889,0.3642773185,0
0.4374717736,0.4197902959,0.3846191222,1.134465975,0.3245024381,0.4755083606,0.6310254916,0.4449059067,0.4644040041,0.5491309808,1
0.7065850857,0.6087400602,0.4318827044,1.632278394,0.1218467459,0.2497175281,0.4293870999,0.5725267345,0.2787056684,0.644727557,1
0.5546583727,0.4899996553,0.2914826322,1.896380543,0.1099110485,0.1818994992,0.2770171095,0.6358353347,0.1894648212,0.3122431319,0
0.5025867402,0.4665859027,0.5268807656,0.9520838283,0.2097159172,0.249900873,0.6078675232,0.09522850597,0.129576901,0.5094849588,1
0.5488923476,0.5336991155,0.1217039568,4.473306013,0.1365266975,0.3128763736,0.4269456392,0.3394996814,0.02723848401,0.4221813293,0
0.6396716369,0.4868497587,0.3912851608,1.630629197,0.2806203824,0.3688240951,0.5881182497,0.300245204,0.2386083001,0.4216418517,1
0.5942318003,0.4042323007,0.5140895977,1.153647449,0.1357311671,0.4006883579,0.2731540879,0.4314262345,0.1607977986,0.4415377418,0
0.4510546131,0.557147593,0.2636132066,1.704580882,0.1253485681,0.1954282726,0.3062323283,0.3115990835,0.09276430044,0.5982546643,0
0.4569436857,0.3390249872,0.4399779918,1.036205194,0.2105462047,0.2049154666,0.472465628,0.5496158249,0.1595422114,0.5868150388,0
0.5093319496,0.4823247188,0.3319233553,1.529877497,0.1546609655,0.2676737741,0.5574138188,0.4758615512,0.5956116406,0.3667940031,1
0.5321340573,0.2952430206,0.3631196735,1.461426273,0.1334273771,0.3684493025,0.4887102662,0.5833785254,0.1822147685,0.2939323696,0
0.399456142,0.4703943858,0.4945940961,0.806014731,0.2346928023,0.1739992102,0.5367830427,0.5929511936,0.0261932532,0.6611671539,0
0.5671717653,0.4692989642,0.4198056926,1.347823414,0.1804960393,0.239267309,0.453788711,0.5518629028,0.02139711867,0.620366065,0
0.5437701577,0.6176454962,0.1965644132,2.752368956,0.2640848099,0.2407256271,0.5317346859,0.3996314173,0.04326164714,0.6857896921,1
0.3181300494,0.2935026107,0.302357446,1.048697019,0.2255427002,0.3941748855,0.4114849458,0.4656416308,0.0063673637,0.5821690913,0
0.8063933645,0.3899112824,0.4975335735,1.617530709,0.1277391862,0.3528260761,0.5616746474,0.3808689142,0.1944472816,0.6999559096,1
0.720339896,0.5322682427,0.4448942718,1.615494842,0.3154084964,0.3903718361,0.6644500311,0.2452897029,0.3823611215,0.1526031165,1
0.3955330301,0.4835317256,0.5748135573,0.6869116315,0.2415181975,0.4338677974,0.4463096366,0.5930681771,0.08980754921,0.4826002366,0
0.6808638764,0.4680305051,0.5682647594,1.196040797,0.03468441145,0.2694349905,0.4455508558,0.4373903059,0.540271916,0.3959049723,1
0.3771286303,0.3543864297,0.365775487,1.028227468,0.209285759,0.1812593845,0.4725708367,0.2246082054,0.08279705072,0.7977881847,0
0.6509456222,0.3909181652,0.6503237805,0.9994194004,0.1956909256,0.1819036382,0.5126396016,0.5305424357,0.6546178573,0.3201125975,1
0.617907354,0.5745041008,0.402447967,1.531566409,0.1318403374,0.1161892435,0.5163853902,0.4164076624,0.05620484421,0.2985086802,0
0.6302797753,0.4448490806,0.3037331466,2.068300683,0.1948399685,0.254123317,0.549642232,0.1410294041,0.2360506299,0.4059327311,1
0.6754512024,0.4875359696,0.3366360134,2.000530677,0.2385335951,0.2615777385,0.6233826003,0.2439406091,0.2747271405,0.4212268147,1
0.5307969561,0.4384811671,0.1743274895,3.02745997,0.1597824606,0.3787553407,0.5712794036,0.3449083262,0.001224122684,0.4435431689,1
0.5280945408,0.3316914485,0.5607019008,0.9401686909,0.33808919,0.3016914217,0.6976654006,0.4815768088,0.5723669575,0.6355356268,1
0.3361256607,0.5433810426,0.5594761989,0.5997144238,0.1330024224,0.2509671556,0.4732413548,0.5682029978,0.06084626063,0.7222900446,0
0.341171655,0.5003232385,0.2984492561,1.139330448,0.2274798437,0.2884001274,0.4212858315,0.5630653396,0.1040445846,0.6455062399,0
0.5039260769,0.6805636837,0.3772115712,1.332392014,0.2713696803,0.1961026516,0.4939263256,0.5404294432,0.3762626736,0.871743897,1
0.6507441842,0.348441862,0.4095607544,1.585013125,0.2149574953,0.4025406571,0.2870079735,0.4448456442,0.03870565782,0.6925756968,0
0.3463224181,0.5322572921,0.3039646948,1.135614791,0.1203071605,0.2214084437,0.4661432849,0.7083348466,0.3514159538,0.4050708697,0
0.7116337357,0.3188456034,0.2244897969,3.155946502,0.3013739371,0.1860068728,0.3884943502,0.5549806866,0.1032737032,0.4831307317,1
0.6541656499,0.4657346568,0.3789642396,1.72165057,0.1407311397,0.3817881967,0.5512836649,0.4833158054,0.2322407456,0.618632606,1
0.4137794944,0.5476506589,0.3678920571,1.121681767,0.1714668847,0.3574164208,0.6641106542,0.5349882159,0.2448011985,0.3265297353,1
0.4049239607,0.2427864884,0.3611588759,1.118083768,0.1627075452,0.1276314621,0.4549892886,0.3901447495,0.08797006207,0.4532412923,0
0.7472958375,0.4295067526,0.4222716063,1.765523192,0.2227792987,0.3855001635,0.5239473104,0.4414134598,0.4790433663,0.5976023179,1
0.5029995077,0.3936790266,0.5429519659,0.9247130984,0.1763706011,0.2258407361,0.2750625516,0.1377068941,0.03179224663,0.7868122898,0
0.7004229851,0.3798042702,0.369690728,1.889507701,0.3597647316,0.2625895472,0.5586721492,0.3919878506,0.63543105,0.505001382,1
0.349511313,0.4885212652,0.4170442999,0.83606286,0.1024634427,0.3187020108,0.5200523092,0.7139832024,0.08344850553,0.5289441739,0
0.6617204452,0.5620685706,0.4726870524,1.396957003,0.1877794168,0.3586624883,0.5490308156,0.4722562916,0.6317738725,0.5774493003,1
0.4982601912,0.4366721285,0.4554142927,1.091684023,0.2404627402,0.3445479175,0.475731025,0.4660109666,0.1302857089,0.2398829302,1
0.4714235004,0.4705486428,0.3385576476,1.388345996,0.3103294046,0.2950181669,0.5581515119,0.5997906143,0.2381880003,0.4458592688,0
0.6040619372,0.4614308753,0.4096377123,1.471033758,0.3768883433,0.2575356671,0.5469189688,0.5036738123,0.1243441987,0.3717837808,1
0.272262513,0.4501803506,0.454753982,0.5973892139,0.1786934364,0.3412220694,0.3603119855,0.3320274294,0.2015660211,0.6166136422,0
0.6022784368,0.3410657362,0.2871648662,2.090048119,0.2860761767,0.2881612163,0.3700342227,0.4535486268,0.3460047989,0.4342081966,1
0.507916333,0.5608444602,0.5263539011,0.9631413212,0.2794407755,0.4805354459,0.5474824051,0.2797171313,0.2909639156,0.682420691,1
0.6890443963,0.4795195368,0.5431588905,1.266255883,0.1060630554,0.358640901,0.2701807985,0.4775418256,0.01757679513,0.5653926896,0
0.6823153703,0.489488149,0.3277219745,2.075660964,0.2829818956,0.2076584375,0.4878201652,0.3243375071,0.2509017149,0.4761003128,1
0.6446128364,0.3693490371,0.4193670018,1.533452515,0.2947419214,0.2522400049,0.5777236391,0.5892441918,0.08628258177,0.4156600209,1
0.5168565142,0.4040779602,0.4642278257,1.110975066,0.2583769378,0.3048192177,0.3683478986,0.3734639067,0.1497462854,0.3929464979,0
0.5399139068,0.4323865802,0.3454385844,1.558469325,0.1947767034,0.4299431215,0.3373059364,0.3262944136,0.05843097869,0.7418421035,0
0.7906061498,0.2965875307,0.4481613846,1.760182814,0.09529901975,0.4411105009,0.692920786,0.4330752018,0.2670537304,0.1946536024,1
0.5088591996,0.2811965675,0.4163255626,1.219333885,0.1291746975,0.260386528,0.4279958857,0.5048087729,0.2368105706,0.4874513194,1
0.7085072357,0.3899252069,0.2532081822,2.787114205,0.1990569861,0.2066365783,0.5142346991,0.2689002005,0.2284439049,0.5128424638,1
0.7918269312,0.5022520766,0.4459161316,1.771757328,0.3739952411,0.1938502359,0.6693631782,0.3718100104,0.3439842005,0.1611473708,1
0.3977082604,0.384686261,0.2899857584,1.366761943,0.1672260382,0.3252428757,0.5090120621,0.4657743459,0.03241262773,0.6963408885,0
0.6256970928,0.3481194802,0.4939202852,1.264238124,0.2174452888,0.5303784309,0.3826625706,0.6507552824,0.06297157073,0.5316225617,1
0.3599124472,0.3685314347,0.3328788925,1.077973047,0.1015167943,0.3539094104,0.2567714408,0.07069263536,0.07060828442,0.6096503584,0
0.3117602943,0.4044657577,0.3838714566,0.8100374525,0.1349755204,0.1406087473,0.3812475297,0.5422744806,0.02320391387,0.6115575394,0
0.4630899564,0.4146141037,0.5372278913,0.8603975451,0.1201006216,0.2273995897,0.6156754489,0.3924651653,0.2608364175,0.6365396327,0
0.4963164111,0.6665521452,0.4496381647,1.101363466,0.1479445909,0.2376085798,0.3564378421,0.375808448,0.0647334967,0.6214501629,0
0.3088026067,0.5554620628,0.292052608,1.053744612,0.145060167,0.217799748,0.5514144475,0.347830956,0.01563461698,0.6213673527,0
0.5613708733,0.5524774112,0.2985083429,1.874307967,0.03745145443,0.2612106175,0.4055035819,0.3954156625,0.02257837398,0.5585697068,0
0.6955721163,0.5668580364,0.3400697211,2.039383954,0.3744526607,0.3369394861,0.3930254108,0.5431225801,0.3015958745,0.6483301612,1
0.380626385,0.3501179131,0.4394644083,0.8641478806,0.09099739662,0.3681981169,0.4640485564,0.3694820293,0.007713473641,0.9088514136,0
0.4190389757,0.3277635385,0.4358299815,0.9592724708,0.09285609689,0.4091763491,0.5266254696,0.6987888024,0.2105117309,0.3719012646,0
0.3736531545,0.3393129708,0.3156897695,1.179871251,0.1302868049,0.3524202573,0.3951004031,0.5435800176,0.1094681331,0.5772042559,0
0.3821927432,0.5834506133,0.2832790514,1.344428094,0.1434999092,0.104584976,0.5233051004,0.4796958188,0.0945009843,0.6257949016,0
0.6745289379,0.3952808211,0.4281583405,1.571748407,0.237538789,0.1942695412,0.2332172486,0.4250915823,0.03445163572,0.2691974645,0
0.3478939093,0.3248643818,0.3818139934,0.9087805443,0.1661654071,0.2841905963,0.2614435736,0.6284781306,0.3296976175,0.7839658901,0
0.7429466067,0.40690038,0.6157215887,1.20467099,0.183987929,0.3147279856,0.4204864308,0.650402953,0.004471544584,0.5975715972,0
0.7493875628,0.4261394468,0.4036603657,1.851892665,0.2888878391,0.386141836,0.5274138899,0.2757926779,0.3424590124,0.5467725988,1
0.4610466165,0.4768413274,0.5814252828,0.7915978755,0.1638876949,0.3043184176,0.5356578869,0.3447152842,0.07965904955,0.4460400744,0
0.5071488424,0.4750951021,0.2829616402,1.785976592,0.1685837702,0.3050707254,0.4638924467,0.545194531,0.0004761443768,0.6268421597,0
0.7535913299,0.3671819436,0.242678706,3.092561275,0.03403595145,0.3237797363,0.2806370911,0.5905021417,0.4113062209,0.3324736567,0
0.4780217823,0.5185656393,0.2879914867,1.654103336,0.3705297031,0.2744978261,0.5491882488,0.4049489178,0.2736705392,0.7595133327,1
0.3155498497,0.3860806466,0.5189129781,0.6069282034,0.2197356666,0.308688514,0.4600727445,0.338633271,0.01463732854,0.657170834,0
0.3594160564,0.4343723663,0.575610159,0.6233259176,0.3865398606,0.4125832179,0.2125766001,0.4617918939,0.08198070692,0.4815581976,0
0.4538571776,0.5186774071,0.3217820546,1.406079338,0.07774146405,0.2916089101,0.395636653,0.6715040146,0.2126498739,0.7162046903,0
0.242907465,0.3858178596,0.353943397,0.6843554974,0.1753847976,0.2969787273,0.3664417456,0.456155139,0.2341872566,0.2389358452,0
0.4526807087,0.3930648576,0.283101909,1.5933744,0.1157372053,0.2966414595,0.3345306926,0.2604088845,0.003461150342,0.3488897163,0
0.653225656,0.509166805,0.2188360153,2.971422381,0.2728591142,0.4297773814,0.4498777052,0.4664374841,0.2369210631,0.5093796645,0
0.4681688869,0.3642266823,0.4718411698,0.9901187054,0.06877303435,0.1891946673,0.2850318473,0.5674122107,0.004170761848,0.5157345677,0
0.4148777449,0.4115207976,0.4223020303,0.9800986417,0.1874963694,0.4775846895,0.4416879512,0.4347934033,0.1349120545,0.568005268,0
0.3758207462,0.5055742178,0.4010487983,0.9347640082,0.06556733403,0.1823618145,0.4559491129,0.6387250219,0.05710571663,0.5317361596,0
0.6265531579,0.6554092441,0.2599943463,2.400638814,0.2194830725,0.2345779739,0.6643224106,0.5798773553,0.1868222033,0.6875589325,1
0.5957660754,0.5105404505,0.5639956682,1.054461315,0.3764260973,0.374473827,0.4220951079,0.4407361614,0.3429281742,0.2820416561,1
0.5552793793,0.4972639763,0.3496643262,1.583506898,0.3390507702,0.4030316695,0.5828375185,0.4564716029,0.141756533,0.2134381914,1
0.6491546017,0.5030801584,0.4533626425,1.428714734,0.1839434753,0.1596500983,0.34973599,0.1737360442,0.4280253277,0.2909647502,1
0.4808100958,0.3426809726,0.2545438595,1.881516922,0.1898029829,0.1907298137,0.3713728766,0.6315340087,0.03240318741,0.3060593252,0
0.4486181894,0.4615596739,0.380947481,1.174554649,0.1511266634,0.3277842809,0.6902650262,0.4005723977,0.05617793797,0.5069592221,0
0.573679177,0.4470233512,0.4291374456,1.333711312,0.1663676032,0.5344419388,0.4458498476,0.3900064891,0.04652981138,0.480503123,0
0.5813758203,0.482158454,0.4327075218,1.340478989,0.2074999629,0.4246262781,0.4058161712,0.367521959,0.03784258122,0.5503724055,0
0.8484340722,0.4616508052,0.4154648543,2.037228504,0.2271382629,0.275190295,0.5511431653,0.5185046344,0.2958133694,0.5568030469,1
0.386813384,0.4879699677,0.4494522492,0.8587222835,0.1986356984,0.05808708619,0.2781938155,0.2806960499,0.1113719325,0.5441967718,0
0.7695341858,0.4188532805,0.2869479544,2.672476654,0.2618947793,0.3081642734,0.5165675556,0.3023740827,0.02647590022,0.2723821298,1
0.4990877926,0.4558608917,0.4197372605,1.186221995,0.2157524073,0.3362296804,0.3920854974,0.4421212347,0.01091770242,0.4709586924,0
0.6689313727,0.3272171434,0.4113757683,1.622140349,0.2529088222,0.2617304859,0.5435191358,0.3560230003,0.3392646412,0.42695339,1
0.2880089235,0.4180092722,0.4231672684,0.6789984633,0.1374282971,0.2149276009,0.4094443325,0.500285036,0.06066822094,0.6876550875,0
0.3953761314,0.5890833548,0.4072345217,0.9685024425,0.1145984419,0.315916526,0.422121253,0.3615166081,0.1361894793,0.5567173594,0
0.2883295299,0.481880834,0.2726787226,1.053532869,0.1993976997,0.2057738806,0.2260744354,0.6892554397,0.07017685639,0.7836461308,0
0.3421440228,0.4479078963,0.2682200248,1.270871374,0.2256571011,0.4872448661,0.4837023006,0.554018626,0.2506215018,0.3564857967,0
0.5161220472,0.6396123276,0.1785731814,2.874159956,0.1180289075,0.4516744798,0.3153555625,0.5521329319,0.1413312025,0.4598160129,0
0.361982152,0.3139165022,0.481753451,0.7498282017,0.08201960605,0.3657912632,0.3861967803,0.3592557369,0.2933271615,0.6419897733,0
0.4660759328,0.3390544445,0.482765751,0.9634330911,0.1788584823,0.3089710569,0.5060388015,0.8108519512,0.3230319413,0.4304810303,1
0.2547225926,0.6212711411,0.4843550291,0.524817046,0.06308814348,0.2339835913,0.5779448592,0.3841483479,0.04766820194,0.5613657485,0
0.4724388252,0.4545960936,0.4306789962,1.094421617,0.07166925375,0.2979212816,0.2299505561,0.3429284584,0.122034457,0.4137374237,0
0.4446872016,0.4257416964,0.1866880782,2.36928848,0.08623798347,0.4639297135,0.4030244828,0.5560113895,0.07888125107,0.6797999393,0
0.42874477,0.3300795675,0.2973289508,1.437154419,0.1632064694,0.3868654058,0.752998049,0.4792842199,0.1092821298,0.2943102179,1
0.4273182843,0.4947696266,0.4170415418,1.022190959,0.06982008665,0.3203692278,0.2492469974,0.3272423536,0.0564011038,0.7924638567,0
0.4716353857,0.504445987,0.4135518003,1.137699524,0.03367200544,0.3923974334,0.4802591364,0.7793770743,0.2249362325,0.6205412767,0
0.3522158221,0.3405505639,0.3777251787,0.9300037123,0.08187334834,0.3545610663,0.4116262677,0.5963399247,0.09937841499,0.5797990754,0
0.2728484947,0.4359724414,0.4368917203,0.6230958067,0.1885484668,0.339627754,0.4194159596,0.4506007952,0.1497508542,0.5642138639,0
0.6305451229,0.4164484168,0.4011651708,1.567876009,0.2140145264,0.3980563259,0.5583439996,0.8101665197,0.1129844862,0.401033539,1
0.3740072754,0.4755977146,0.4120770466,0.9054177146,0.1295838193,0.3517027645,0.4412886643,0.5716170216,0.03069715676,0.6116584211,0
0.4383887876,0.3380749758,0.3360934667,1.300496245,0.2668019077,0.385855147,0.4838223956,0.4482148545,0.03137203565,0.4277842364,0
0.7331429101,0.5751947455,0.4982010986,1.468632405,0.3021753248,0.316138705,0.4643762637,0.7922156468,0.08269005215,0.1900410918,1
0.8734866225,0.5415823782,0.3569228391,2.440432761,0.1705518594,0.2745874177,0.3486064099,0.54884771,0.2059249567,0.5195557987,0
0.300661626,0.4136824441,0.2669350917,1.122143517,0.0932375989,0.2451837121,0.3563930682,0.5422867893,0.3670866737,0.3941265671,0
0.5039792656,0.4283581288,0.3229000987,1.555971325,0.2798084912,0.2332690395,0.4220395707,0.3920478559,0.09993468368,0.5275116614,0
0.6028336692,0.436357785,0.3651533809,1.646396567,0.1575965473,0.1394829558,0.6741588844,0.4574120229,0.3116643133,0.5033193484,1
0.3853451635,0.3721691447,0.4994002788,0.7700738384,0.1363137189,0.2088060053,0.4904822119,0.3883960506,0.1299252446,0.293191502,0
0.8172145433,0.4056570582,0.3957732002,2.059651567,0.3992489696,0.205914647,0.573011876,0.6659603619,0.3253507772,0.7455840701,1
0.3149214039,0.4229729632,0.3813851781,0.8235711578,0.1390959453,0.2492654804,0.2781619397,0.2085878785,0.117891654,0.4057369108,0
0.4450450366,0.6112868371,0.2751336575,1.611701524,0.152873327,0.4562244211,0.4359386077,0.654880565,0.1154864758,0.665746977,0
0.2730596776,0.5446618308,0.478548259,0.5694102156,0.1330987008,0.2842438044,0.3522470147,0.3183986207,0.07529001257,0.3986022284,0
0.5832657504,0.5434654707,0.3348047846,1.736919118,0.264784941,0.324176689,0.6142765106,0.4413118195,0.5856923776,0.5074973688,1
0.4566003523,0.4869925613,0.3899972141,1.167784158,0.1722301206,0.3273319645,0.400753863,0.4057175418,0.2425918301,0.5475286953,0
0.8502883431,0.3382672991,0.5480183077,1.54874315,0.3069407182,0.4587580913,0.7199900588,0.371977127,0.1573694889,0.2001401754,1
0.5368930393,0.4458508895,0.4508763331,1.188141533,0.2737007733,0.2424414546,0.586407085,0.5534676222,0.1337547819,0.4122538334,1
0.4059355279,0.547048846,0.2371745952,1.704361154,0.1040351726,0.277747792,0.4143386263,0.449221618,0.09182659698,0.5442731792,0
0.4845076686,0.3241735371,0.2230489764,2.162507843,0.1134518347,0.2893800628,0.3300736793,0.349845186,0.1181204547,0.5134428198,0
0.3103139241,0.5136553207,0.393568955,0.7864631015,0.06592475915,0.4136534856,0.2779626347,0.4730993295,0.04225787725,0.509983601,0
0.4070411479,0.6822609225,0.2787259385,1.455142666,0.05457418449,0.4344105694,0.3138892122,0.345586991,0.1882988224,0.6414872954,0
0.7203085041,0.5561816646,0.4648546748,1.546208599,0.3150073454,0.347458382,0.646891582,0.3693336751,0.4640031643,0.3832453045,1
0.5615875837,0.5914029136,0.4042263065,1.385861615,0.2080255242,0.4232909374,0.3008060785,0.2254105366,0.2650432454,0.5146159363,1
0.1968194111,0.471833875,0.4165384769,0.4713802967,0.2022627176,0.3177660996,0.3429059601,0.382453651,0.04564266586,0.3004769521,0
0.6107191907,0.5467931949,0.3293256818,1.848839567,0.007080523612,0.2827396752,0.272845975,0.524130679,0.07610539032,0.428222007,0
0.7711366146,0.3782146786,0.5741383655,1.340784515,0.1425560164,0.4178724087,0.5231891833,0.4555687377,0.3216680385,0.6882123724,1
0.5896051266,0.5295863812,0.6842593728,0.8604116193,0.08387448266,0.3487617675,0.4029180661,0.7222595503,0.06397151487,0.5056672966,0
0.4701180847,0.5154388134,0.3721415276,1.259892159,0.2360740565,0.2264469334,0.5823180685,0.8419226211,0.185511572,0.432830291,1
0.2956800352,0.4789911174,0.4353039248,0.6776928155,0.1249305889,0.3997420938,0.3838776534,0.3803672406,0.03964876209,0.3812830583,0
0.6395077605,0.581600742,0.4097417343,1.55695832,0.09278469414,0.2791507369,0.6249892106,0.3250023363,0.04939030914,0.2962106496,1
0.7572603551,0.3961215162,0.3740313137,2.019192338,0.1488508146,0.2669176477,0.4670705765,0.619472482,0.1809246154,0.6461719235,0
0.660111113,0.4312942484,0.3167929532,2.077173538,0.0362398863,0.3893004368,0.4584230207,0.5002812363,0.07584638411,0.8205654836,0
0.4462177784,0.4595462041,0.2915032013,1.52551417,0.09197484763,0.2911167859,0.2816321215,0.6203811416,0.2557735549,0.4384677055,0
0.4808847728,0.3470389029,0.2864402734,1.672990242,0.1503471069,0.3388958536,0.6886548062,0.5098246097,0.1064769467,0.2297220789,0
0.3742984316,0.4726931944,0.4405240026,0.8477419789,0.1554066258,0.3661939584,0.505125221,0.420846323,0.146660501,0.732694668,0
0.6084288193,0.2781069587,0.3480325522,1.743186461,0.3305710396,0.2217056921,0.6409632855,0.4216972428,0.2488860175,0.3666219168,1
0.4566119169,0.5546954534,0.142170715,3.189282927,0.3150449501,0.3384850565,0.4001934625,0.5149165168,0.1645739136,0.5582720273,1
0.2061175483,0.4546637367,0.4444858221,0.4626803774,0.1533747203,0.4349473105,0.4947730113,0.4183329156,0.04521140716,0.5795906034,0
0.2914133056,0.3979107096,0.3961738718,0.7337172114,0.06577996164,0.2043532856,0.349887149,0.6329251865,0.0984782193,0.6694244688,0
0.4525311297,0.3665626388,0.5346673001,0.8447988698,0.04988223441,0.3449908889,0.3805729195,0.2546494141,0.01869278005,0.4659882307,0
0.3142719317,0.426542097,0.4373122397,0.7170046904,0.1232915692,0.2170532265,0.2319220724,0.6321215454,0.08839055746,0.5699611897,0
0.4419267042,0.5188259711,0.2521326404,1.745830579,0.1206932345,0.4021397684,0.2758516914,0.1689898878,0.1683857452,0.4514408302,0
0.3210406753,0.5047738979,0.1770323359,1.803271712,0.09729597136,0.4011905584,0.4438546499,0.471765343,0.03755959514,0.201328262,0
0.3561175293,0.3794462053,0.3280527616,1.082250541,0.1077757826,0.264567766,0.5006234675,0.4003435904,0.01075445319,0.4378359788,0
0.5523798368,0.3653960327,0.3374892579,1.631897686,0.1508301434,0.5209628652,0.468490442,0.2225466445,0.3121455231,0.5561441996,0
0.4796976657,0.5156898706,0.4943159201,0.9684680953,0.1067902258,0.4106625309,0.4650818997,0.1409970875,0.5046358595,0.3502534376,0
0.4488402694,0.3777652595,0.3991129068,1.121784031,0.1542418213,0.3706928985,0.3935233543,0.2853727995,0.08086844437,0.5138392798,0
0.6572103194,0.4559909774,0.5133688498,1.277702411,0.2732084841,0.3650610896,0.6438220429,0.456852649,0.1633447106,0.540585155,1
0.5076730312,0.4623754643,0.2675166944,1.890657236,0.1600590093,0.3983926909,0.4288895144,0.3596723807,0.08329002794,0.701125499,0
0.7999405881,0.4812062132,0.4965264384,1.607835336,0.1192563558,0.2004357593,0.7128621096,0.2938576648,0.4155793532,0.3610701211,1
0.3948168885,0.535827043,0.4720989153,0.8345334891,0.2003548707,0.3194607598,0.4004862255,0.6528421624,0.0501064851,0.5367338253,0
0.3984438026,0.3237037063,0.1981765889,2.000454998,0.2272926283,0.3383190385,0.521025202,0.2651722983,0.3422061747,0.3362226422,0
0.5572917501,0.2588840675,0.5322617841,1.045062232,0.1223668631,0.2599863937,0.5798525392,0.5518675997,0.2225785872,0.1723475081,1
0.6954983742,0.3932552719,0.4093458492,1.694907785,0.185711821,0.3464795269,0.6840675997,0.3166504487,0.246389772,0.4285273594,1
0.7976266611,0.6301528408,0.4392044504,1.811945927,0.3054963984,0.42316943,0.61823615,0.28157911,0.0976066659,0.4179631351,1
0.6059984847,0.65221741,0.3135103888,1.926799579,0.1267343446,0.2578230912,0.4105972278,0.359424206,0.03639838306,0.5515142549,0
0.5652366202,0.6331177136,0.5275247013,1.069461122,0.09733336161,0.29455757,0.3917969933,0.5429874071,0.07124212834,0.6741659268,0
0.6005335106,0.4307018632,0.2814147671,2.126423901,0.2639102812,0.2179414704,0.5806285547,0.2442801365,0.1877520981,0.516114635,1
0.5799774255,0.2717884918,0.4832092018,1.197782742,0.1918432487,0.121301099,0.4805301981,0.4931182891,0.09904744815,0.4026359158,0
0.2293777652,0.2156960898,0.4820607476,0.4748424838,0.1064599438,0.3778932181,0.2569059011,0.3058860003,0.01047711356,0.376654758,0
0.5577740789,0.3885961838,0.3025832572,1.837301846,0.1477669285,0.2974266205,0.5534367014,0.3328849695,0.09501878495,0.6748184874,0
0.4058658568,0.430192637,0.5983373599,0.6771909845,0.1093582663,0.3047579417,0.1258582939,0.5100962384,0.06583761923,0.6030438138,0
0.4965163117,0.5800625401,0.423152848,1.170607044,0.3687042108,0.2013226382,0.6073033493,0.7760224245,0.1609473529,0.3675007133,1
0.2901061983,0.536780546,0.465389261,0.6220258966,0.117036997,0.2814496471,0.3712694486,0.3133474515,0.4619899602,0.2950930035,0
0.5905401159,0.4727405079,0.2472879205,2.378448838,0.1056293657,0.4096593789,0.3810432263,0.5579820875,0.3711414824,0.3672657217,0
0.2742030305,0.3610155229,0.6117730003,0.4474789691,0.1092019983,0.3000821337,0.3939983761,0.4030931434,0.1820679556,0.648337777,0
0.3697854107,0.3539220442,0.277544306,1.327564063,0.1801997264,0.3029183758,0.4385205433,0.3787884818,0.2141634021,0.3583928735,0
0.3302286447,0.4754127687,0.5024886433,0.6558810195,0.1441950357,0.3207528278,0.3999736799,0.6107064015,0.1759543653,0.5690041893,0
0.2394858177,0.5197050979,0.3005228282,0.7942543491,0.1242946962,0.1763617872,0.3866604811,0.3234715784,0.006285373369,0.7539300147,0
0.4613433081,0.4891881262,0.3381011197,1.360488896,0.1656842702,0.3624920464,0.5308918309,0.276883016,0.003881372041,0.3806377497,0
0.6212597694,0.346540204,0.4788754044,1.294627238,0.2867280458,0.1744801885,0.394142217,0.5190263693,0.09044533387,0.4434584643,1
0.7700286267,0.5150667629,0.5027552714,1.528576812,0.2175910736,0.2060384419,0.3041196146,0.6892175695,0.01539741574,0.4952844549,0
0.4616586945,0.4925910967,0.2728715751,1.685675829,0.09156803078,0.1950785231,0.4740673914,0.5624992058,0.1636430522,0.2592071597,0
0.5622041913,0.3429333594,0.5090472169,1.10225911,0.1066407888,0.2824775033,0.5444584945,0.2389473929,0.5488460232,0.3934969376,1
0.8768528822,0.371567903,0.5044980495,1.734631584,0.2665098447,0.2647547296,0.5064083753,0.3577000434,0.1307257779,0.5266990028,1
0.5098659834,0.5188495975,0.3062046591,1.659694826,0.1291875365,0.2998774962,0.4792138426,0.5969397362,0.05188053417,0.3541351984,0
0.4089421619,0.4265492465,0.5598647594,0.7291279315,0.04922187014,0.209474384,0.3842427399,0.6871665327,0.1014525069,0.8206146402,0
0.4734092311,0.6089147302,0.2543142372,1.854221826,0.1947789914,0.400549532,0.3778326528,0.4843066988,0.03651031786,0.4261275338,0
0.6935738753,0.5001129276,0.3375227417,2.048825056,0.3174932169,0.3834027569,0.5056699394,0.3631241199,0.04713070064,0.4733687426,1
0.6873331989,0.4013368812,0.4479002624,1.531149025,0.1885724887,0.2826186487,0.7977393268,0.6969028259,0.3286307265,0.4138664689,1
0.4232420849,0.44897944,0.3146433715,1.340886973,0.3085818378,0.2521633283,0.6296564294,0.4388109622,0.2398932664,0.4635404027,1
0.4429883857,0.4563383393,0.4263819086,1.036516467,0.09720777572,0.2420642507,0.4713173242,0.3591287139,0.3301236813,0.391640749,0
0.8048773353,0.3771609687,0.4241076079,1.893349638,0.2999992804,0.2689855005,0.6337748326,0.3337601193,0.5497688999,0.1886893268,1
